,PRICE
1820,93000.0
1821,104000.0
1822,104000.0
1823,226000.0
1824,161000.0
1825,156000.0
1826,226000.0
1827,165000.0
1828,83000.0
1829,95000.0
1830,226000.0
1831,113000.0
1832,106000.0
1833,99000.0
1834,256000.0
1835,126000.0
1836,86000.0
1837,95000.0
1838,85000.0
1839,93000.0
1840,101000.0
1841,107000.0
1842,103000.0
1843,95000.0
1844,99000.0
1845,105000.0
1846,81000.0
1847,164000.0
1848,90000.0
1849,82000.0
1850,138000.0
1851,111000.0
1852,98000.0
1853,96000.0
1854,106000.0
1855,96000.0
1856,67000.0
1857,67000.0
1858,90000.0
1859,54000.0
1860,70000.0
1861,95000.0
1862,103263.70892026555
1863,124000.0
1864,93000.0
1865,115000.0
1866,106000.0
1867,106000.0
1868,115000.0
1869,128000.0
1870,98000.0
1871,104000.0
1872,95000.0
1873,99000.0
1874,86000.0
1875,62000.0
1876,68000.0
1877,118000.0
1878,99000.0
1879,65000.0
1880,103000.0
1881,92000.0
1882,88000.0
1883,64000.0
1884,122000.0
1885,104000.0
1886,80000.0
1887,103000.0
1888,92000.0
1889,99000.0
1890,79000.0
1891,109000.0
1892,87000.0
1893,79000.0
1894,55000.0
1895,102000.0
1896,70000.0
1897,93000.0
1898,84000.0
1899,96000.0
1900,99000.0
1901,54000.0
1902,93000.0
1903,93000.0
1904,123000.0
1905,104000.0
1906,86000.0
1907,190000.0
1908,78000.0
1909,107000.0
1910,63000.0
1911,93000.0
1912,95000.0
1913,109000.0
1914,90000.0
1915,75000.0
1916,63000.0
1917,103000.0
1918,78000.0
1919,86000.0
1920,94000.0
1921,52000.0
1922,117000.0
1923,107000.0
1924,88000.0
1925,115000.0
1926,126000.0
1927,63000.0
1928,82000.0
1929,93000.0
1930,111000.0
1931,143000.0
1932,69000.0
1933,63000.0
1934,52000.0
1935,93000.0
1936,100000.0
1937,115000.0
1938,88000.0
1939,79000.0
1940,79000.0
1941,60000.0
1942,88000.0
1943,135000.0
1944,175000.0
1945,76000.0
1946,101000.0
1947,115000.0
1948,114000.0
1949,83000.0
1950,207000.0
1951,95000.0
1952,93000.0
1953,100000.0
1954,60000.0
1955,89000.0
1956,203000.0
1957,134000.0
1958,152000.0
1959,256000.0
1960,101000.0
1961,164000.0
1962,93000.0
1963,106000.0
1964,174000.0
1965,88000.0
1966,88000.0
1967,103000.0
1968,103000.0
1969,88000.0
1970,124000.0
1971,124000.0
1972,92000.0
1973,71000.0
1974,84000.0
1975,86000.0
1976,162000.0
1977,96000.0
1978,162000.0
1979,162000.0
1980,103000.0
1981,99028.53571133874
1982,75000.0
1983,256000.0
1984,96000.0
1985,52000.0
1986,76000.0
1987,90000.0
1988,110000.0
1989,92000.0
1990,52000.0
1991,109000.0
1992,73000.0
1993,60000.0
1994,101000.0
1995,104000.0
1996,102000.0
1997,145000.0
1998,114000.0
1999,113000.0
2000,88000.0
2001,124000.0
2002,89000.0
2003,60000.0
2004,100000.0
2005,75000.0
2006,99000.0
2007,88000.0
2008,99000.0
2009,135000.0
2010,99000.0
2011,80000.0
2012,124000.0
2013,119000.0
2014,99000.0
2015,82000.0
2016,100000.0
2017,162000.0
2018,110000.0
2019,67000.0
2020,98000.0
2021,99000.0
2022,80000.0
2023,98000.0
2024,103000.0
2025,99000.0
2026,108000.0
2027,104000.0
2028,115000.0
2029,112000.0
2030,87000.0
2031,72000.0
2032,85000.0
2033,116000.0
2034,99000.0
2035,65000.0
2036,69000.0
2037,52000.0
2038,87000.0
2039,74000.0
2040,84000.0
2041,115000.0
2042,140000.0
2043,77000.0
2044,92000.0
2045,77000.0
2046,90000.0
2047,117000.0
2048,65000.0
2049,125000.0
2050,89000.0
2051,226000.0
2052,96000.0
2053,70000.0
2054,70000.0
2055,108000.0
2056,104000.0
2057,75000.0
2058,80000.0
2059,55000.0
2060,106000.0
2061,78000.0
2062,98000.0
2063,111000.0
2064,103000.0
2065,110000.0
2066,67000.0
2067,99000.0
2068,142000.0
2069,96000.0
2070,85000.0
2071,52000.0
2072,64000.0
2073,82000.0
2074,102000.0
2075,99000.0
2076,116310.90313701332
2077,110713.03786700219
2078,116424.71975743957
2079,115429.73212873284
2080,159790.3712829668
2081,57000.0
2082,45500.0
2083,38000.0
2084,46100.0
2085,53000.0
2086,61000.0
2087,67000.0
2088,50000.0
2089,51000.0
2090,59000.0
2091,48100.0
2092,51000.0
2093,101000.0
2094,101000.0
2095,59000.0
2096,58589.373629153706
2097,51000.0
2098,61000.0
2099,39900.0
2100,75000.0
2101,48100.0
2102,43000.0
2103,55000.0
2104,63000.0
2105,75000.0
2106,61000.0
2107,50000.0
2108,37100.0
2109,58589.378799902275
2110,41800.0
2111,57000.0
2112,40000.0
2113,57000.0
2114,50000.0
2115,61000.0
2116,44600.0
2117,55000.0
2118,45000.0
2119,61000.0
2120,75000.0
2121,58000.0
2122,41000.0
2123,41700.0
2124,41700.0
2125,41700.0
2126,49100.0
2127,40400.0
2128,63000.0
2129,55000.0
2130,37600.0
2131,61000.0
2132,43100.0
2133,76000.0
2134,50000.0
2135,51000.0
2136,74000.0
2137,53000.0
2138,36700.0
2139,61000.0
2140,74000.0
2141,47300.0
2142,55000.0
2143,56000.0
2144,42000.0
2145,55000.0
2146,37800.0
2147,50000.0
2148,58000.0
2149,57000.0
2150,36000.0
2151,41700.0
2152,42500.0
2153,42500.0
2154,66000.0
2155,60000.0
2156,32100.0
2157,32100.0
2158,66000.0
2159,41700.0
2160,47200.0
2161,49100.0
2162,49100.0
2163,58589.40027839597
2164,49900.0
2165,41700.0
2166,52000.0
2167,61000.0
2168,39900.0
2169,48100.0
2170,42500.0
2171,46200.0
2172,55000.0
2173,75000.0
2174,68000.0
2175,45000.0
2176,39100.0
2177,60000.0
2178,32100.0
2179,55000.0
2180,39900.0
2181,58000.0
2182,45900.0
2183,61000.0
2184,58000.0
2185,45000.0
2186,59000.0
2187,70222.15662809461
2188,71636.5193204144
2189,70222.15742359404
2190,72352.98867567535
2191,61532.35600360017
2192,71636.52091141418
2193,52000.0
2194,107000.0
2195,75000.0
2196,185000.0
2197,96000.0
2198,111000.0
2199,140000.0
2200,99000.0
2201,127000.0
2202,89000.0
2203,132000.0
2204,114000.0
2205,124000.0
2206,104000.0
2207,52000.0
2208,84000.0
2209,86000.0
2210,121000.0
2211,108000.0
2212,140000.0
2213,104000.0
2214,104000.0
2215,167000.0
2216,109000.0
2217,117000.0
2218,75000.0
2219,130000.0
2220,83000.0
2221,226000.0
2222,226000.0
2223,226000.0
2224,115000.0
2225,185000.0
2226,89000.0
2227,86000.0
2228,256000.0
2229,88000.0
2230,105000.0
2231,52000.0
2232,103000.0
2233,88000.0
2234,138000.0
2235,62000.0
2236,128000.0
2237,103000.0
2238,91000.0
2239,97000.0
2240,135000.0
2241,82000.0
2242,73000.0
2243,96000.0
2244,118000.0
2245,112000.0
2246,71000.0
2247,107000.0
2248,81000.0
2249,83000.0
2250,80000.0
2251,82000.0
2252,121000.0
2253,100000.0
2254,67000.0
2255,103000.0
2256,103000.0
2257,84000.0
2258,107000.0
2259,136000.0
2260,121000.0
2261,162000.0
2262,70000.0
2263,63000.0
2264,67000.0
2265,76000.0
2266,63000.0
2267,86000.0
2268,99000.0
2269,94000.0
2270,121000.0
2271,87000.0
2272,124000.0
2273,104000.0
2274,142000.0
2275,60000.0
2276,84000.0
2277,103000.0
2278,69000.0
2279,81000.0
2280,70000.0
2281,99000.0
2282,118000.0
2283,107000.0
2284,130000.0
2285,120000.0
2286,86000.0
2287,90000.0
2288,89000.0
2289,82000.0
2290,99000.0
2291,111000.0
2292,256000.0
2293,70000.0
2294,79000.0
2295,103000.0
2296,102000.0
2297,256000.0
2298,177000.0
2299,94000.0
2300,79000.0
2301,90000.0
2302,116000.0
2303,52000.0
2304,122000.0
2305,164000.0
2306,127000.0
2307,70000.0
2308,132000.0
2309,139000.0
2310,82000.0
2311,96000.0
2312,84000.0
2313,121000.0
2314,115000.0
2315,132000.0
2316,136000.0
2317,119000.0
2318,103000.0
2319,90000.0
2320,72000.0
2321,83000.0
2322,103000.0
2323,115000.0
2324,104000.0
2325,97000.0
2326,89000.0
2327,80000.0
2328,144000.0
2329,233000.0
2330,226000.0
2331,113000.0
2332,96000.0
2333,143000.0
2334,111000.0
2335,101000.0
2336,96000.0
2337,81000.0
2338,55000.0
2339,82000.0
2340,164000.0
2341,78000.0
2342,131000.0
2343,96000.0
2344,125000.0
2345,162000.0
2346,96000.0
2347,164000.0
2348,164000.0
2349,71000.0
2350,104000.0
2351,100000.0
2352,84000.0
2353,92000.0
2354,92000.0
2355,109000.0
2356,112000.0
2357,122000.0
2358,91000.0
2359,99000.0
2360,114000.0
2361,85000.0
2362,99000.0
2363,102000.0
2364,85000.0
2365,101000.0
2366,92000.0
2367,92000.0
2368,101000.0
2369,72000.0
2370,101000.0
2371,107000.0
2372,103000.0
2373,108000.0
2374,143000.0
2375,107000.0
2376,92000.0
2377,72000.0
2378,59000.0
2379,120000.0
2380,106000.0
2381,115000.0
2382,86000.0
2383,79000.0
2384,87000.0
2385,164000.0
2386,99000.0
2387,111000.0
2388,77000.0
2389,107000.0
2390,165000.0
2391,91000.0
2392,96000.0
2393,103000.0
2394,104000.0
2395,134000.0
2396,91000.0
2397,121000.0
2398,52000.0
2399,94000.0
2400,86000.0
2401,65000.0
2402,63000.0
2403,85000.0
2404,102000.0
2405,52000.0
2406,147000.0
2407,96000.0
2408,100000.0
2409,119000.0
2410,122000.0
2411,78000.0
2412,94000.0
2413,93000.0
2414,107000.0
2415,115000.0
2416,132000.0
2417,103000.0
2418,153000.0
2419,105000.0
2420,88000.0
2421,114000.0
2422,63000.0
2423,103000.0
2424,75000.0
2425,140000.0
2426,110000.0
2427,119000.0
2428,106000.0
2429,118000.0
2430,107000.0
2431,70000.0
2432,68000.0
2433,92000.0
2434,95000.0
2435,71000.0
2436,52000.0
2437,119000.0
2438,117000.0
2439,94000.0
2440,100000.0
2441,89000.0
2442,83000.0
2443,103000.0
2444,100000.0
2445,96000.0
2446,96000.0
2447,69000.0
2448,76000.0
2449,100000.0
2450,84000.0
2451,97000.0
2452,99000.0
2453,88000.0
2454,139000.0
2455,103000.0
2456,99000.0
2457,119000.0
2458,139000.0
2459,97000.0
2460,65000.0
2461,70000.0
2462,80000.0
2463,99000.0
2464,111000.0
2465,55000.0
2466,107000.0
2467,107000.0
2468,171000.0
2469,107000.0
2470,89000.0
2471,116000.0
2472,79000.0
2473,103000.0
2474,115000.0
2475,118000.0
2476,72000.0
2477,75000.0
2478,88000.0
2479,95000.0
2480,92000.0
2481,111028.7987363236
2482,115373.68737836834
2483,116080.86892340332
2484,116439.09073758218
2485,111028.80032732338
2486,59000.0
2487,41000.0
2488,54000.0
2489,43200.0
2490,39400.0
2491,43200.0
2492,43200.0
2493,64000.0
2494,48900.0
2495,42200.0
2496,44300.0
2497,56000.0
2498,54000.0
2499,48700.0
2500,47200.0
2501,59000.0
2502,74000.0
2503,56000.0
2504,29600.0
2505,44500.0
2506,32100.0
2507,55000.0
2508,59000.0
2509,55000.0
2510,55000.0
2511,55000.0
2512,59000.0
2513,57715.54951789975
2514,53000.0
2515,59000.0
2516,59000.0
2517,57000.0
2518,47300.0
2519,45900.0
2520,59000.0
2521,55000.0
2522,57715.553097648546
2523,61000.0
2524,47900.0
2525,55000.0
2526,57715.55468864832
2527,59000.0
2528,46200.0
2529,57715.55588189792
2530,53238.10338733345
2531,68000.0
2532,62000.0
2533,32100.0
2534,62000.0
2535,38000.0
2536,61000.0
2537,36400.0
2538,44800.0
2539,74000.0
2540,53000.0
2541,74000.0
2542,57715.56105264649
2543,57715.56145039573
2544,59000.0
2545,75000.0
2546,55000.0
2547,57715.56304139551
2548,61000.0
2549,59000.0
2550,66000.0
2551,33800.0
2552,48900.0
2553,58000.0
2554,48900.0
2555,69000.0
2556,58000.0
2557,51000.0
2558,69000.0
2559,48900.0
2560,61000.0
2561,67000.0
2562,35800.0
2563,48000.0
2564,60000.0
2565,64000.0
2566,61000.0
2567,64000.0
2568,62000.0
2569,43000.0
2570,50000.0
2571,48900.0
2572,42500.0
2573,57000.0
2574,40700.0
2575,46200.0
2576,75000.0
2577,61000.0
2578,61000.0
2579,74000.0
2580,61000.0
2581,47800.0
2582,42500.0
2583,57715.57736039162
2584,59000.0
2585,46200.0
2586,48000.0
2587,40000.0
2588,50000.0
2589,50000.0
2590,48900.0
2591,55000.0
2592,49000.0
2593,49000.0
2594,54000.0
2595,56000.0
2596,45000.0
2597,45000.0
2598,65000.0
2599,46000.0
2600,46200.0
2601,45900.0
2602,46200.0
2603,59000.0
2604,75000.0
2605,55000.0
2606,53000.0
2607,53000.0
2608,59000.0
2609,59000.0
2610,55000.0
2611,52000.0
2612,49900.0
2613,50000.0
2614,42500.0
2615,70762.69918665942
2616,71352.8747706255
2617,69968.1245407341
2618,61936.211121505126
2619,61936.2115192553
2620,65000.0
2621,52000.0
2622,82000.0
2623,114000.0
2624,52000.0
2625,103000.0
2626,90000.0
2627,117000.0
2628,116000.0
2629,75000.0
2630,130000.0
2631,114000.0
2632,109000.0
2633,97000.0
2634,89000.0
2635,226000.0
2636,114000.0
2637,98000.0
2638,346000.0
2639,119000.0
2640,226000.0
2641,103000.0
2642,102000.0
2643,108000.0
2644,103000.0
2645,114000.0
2646,103000.0
2647,226000.0
2648,226000.0
2649,160000.0
2650,90000.0
2651,106000.0
2652,76000.0
2653,256000.0
2654,90000.0
2655,81000.0
2656,107000.0
2657,106000.0
2658,88000.0
2659,55000.0
2660,90000.0
2661,114000.0
2662,165000.0
2663,256000.0
2664,99000.0
2665,92000.0
2666,94000.0
2667,94000.0
2668,140000.0
2669,78000.0
2670,60000.0
2671,80000.0
2672,104000.0
2673,63000.0
2674,103000.0
2675,143000.0
2676,60000.0
2677,52000.0
2678,117000.0
2679,133000.0
2680,162000.0
2681,99000.0
2682,95000.0
2683,110000.0
2684,98000.0
2685,97000.0
2686,130000.0
2687,74000.0
2688,103716.79832671396
2689,103000.0
2690,85000.0
2691,54000.0
2692,87000.0
2693,113000.0
2694,110000.0
2695,110000.0
2696,109000.0
2697,117000.0
2698,67000.0
2699,110000.0
2700,96000.0
2701,135000.0
2702,114000.0
2703,114000.0
2704,117000.0
2705,89000.0
2706,99000.0
2707,89000.0
2708,139000.0
2709,98000.0
2710,110000.0
2711,164000.0
2712,99000.0
2713,138000.0
2714,85000.0
2715,103716.80906596128
2716,119000.0
2717,110000.0
2718,100000.0
2719,100000.0
2720,256000.0
2721,256000.0
2722,52000.0
2723,132000.0
2724,103000.0
2725,76000.0
2726,96000.0
2727,52000.0
2728,77000.0
2729,68000.0
2730,83000.0
2731,74000.0
2732,164000.0
2733,142000.0
2734,78000.0
2735,164000.0
2736,164000.0
2737,79000.0
2738,143000.0
2739,52000.0
2740,67000.0
2741,87000.0
2742,75000.0
2743,88000.0
2744,86000.0
2745,129000.0
2746,113000.0
2747,85000.0
2748,145000.0
2749,100000.0
2750,143000.0
2751,115000.0
2752,60000.0
2753,128000.0
2754,103000.0
2755,110000.0
2756,142000.0
2757,115000.0
2758,181000.0
2759,226000.0
2760,106000.0
2761,108000.0
2762,176000.0
2763,92000.0
2764,256000.0
2765,126000.0
2766,102000.0
2767,117000.0
2768,96000.0
2769,122000.0
2770,103000.0
2771,162000.0
2772,162000.0
2773,85000.0
2774,99000.0
2775,84000.0
2776,164000.0
2777,140000.0
2778,103000.0
2779,114000.0
2780,103000.0
2781,110000.0
2782,76000.0
2783,133000.0
2784,158000.0
2785,125000.0
2786,160000.0
2787,205000.0
2788,133000.0
2789,126000.0
2790,116000.0
2791,108000.0
2792,88000.0
2793,106000.0
2794,93000.0
2795,85000.0
2796,75000.0
2797,121000.0
2798,60000.0
2799,60000.0
2800,123000.0
2801,183000.0
2802,93000.0
2803,131000.0
2804,93000.0
2805,124000.0
2806,161000.0
2807,115000.0
2808,103000.0
2809,103000.0
2810,112000.0
2811,138000.0
2812,52000.0
2813,138000.0
2814,134000.0
2815,125000.0
2816,142000.0
2817,89000.0
2818,132000.0
2819,110000.0
2820,93000.0
2821,110000.0
2822,125000.0
2823,95000.0
2824,160000.0
2825,164000.0
2826,85000.0
2827,79000.0
2828,99000.0
2829,52000.0
2830,110000.0
2831,104000.0
2832,155000.0
2833,112000.0
2834,118000.0
2835,127000.0
2836,121000.0
2837,130000.0
2838,101000.0
2839,136000.0
2840,130000.0
2841,125000.0
2842,88000.0
2843,91000.0
2844,90000.0
2845,99000.0
2846,70000.0
2847,92000.0
2848,123000.0
2849,164000.0
2850,70000.0
2851,65000.0
2852,80000.0
2853,69000.0
2854,122000.0
2855,88000.0
2856,80000.0
2857,110000.0
2858,115000.0
2859,148000.0
2860,115000.0
2861,99000.0
2862,106000.0
2863,87000.0
2864,117000.0
2865,115000.0
2866,110000.0
2867,54000.0
2868,106000.0
2869,114000.0
2870,85000.0
2871,106000.0
2872,121000.0
2873,114000.0
2874,108000.0
2875,109000.0
2876,185000.0
2877,111000.0
2878,138000.0
2879,117000.0
2880,162000.0
2881,70000.0
2882,74000.0
2883,90000.0
2884,80000.0
2885,62000.0
2886,103000.0
2887,114000.0
2888,116366.68639079947
2889,112350.71701660659
2890,116763.98777046334
2891,29600.0
2892,37900.0
2893,100000.0
2894,37900.0
2895,68000.0
2896,33800.0
2897,54097.68267076556
2898,59000.0
2899,58000.0
2900,59000.0
2901,50000.0
2902,59000.0
2903,63000.0
2904,54000.0
2905,52000.0
2906,75000.0
2907,61000.0
2908,35000.0
2909,50000.0
2910,54000.0
2911,56000.0
2912,57724.03053248394
2913,57724.03093023412
2914,56000.0
2915,32100.0
2916,46200.0
2917,29600.0
2918,40400.0
2919,32100.0
2920,59000.0
2921,29600.0
2922,74000.0
2923,32100.0
2924,59000.0
2925,59000.0
2926,49900.0
2927,33800.0
2928,42600.0
2929,54097.69539876189
2930,42400.0
2931,70000.0
2932,33800.0
2933,59000.0
2934,50000.0
2935,63000.0
2936,50000.0
2937,54000.0
2938,38100.0
2939,74000.0
2940,69000.0
2941,65000.0
2942,29600.0
2943,28400.0
2944,28400.0
2945,54000.0
2946,32100.0
2947,75000.0
2948,37900.0
2949,57724.04524923023
2950,48000.0
2951,63000.0
2952,42100.0
2953,37900.0
2954,33800.0
2955,37900.0
2956,59000.0
2957,59000.0
2958,37100.0
2959,48000.0
2960,37900.0
2961,52000.0
2962,52000.0
2963,45400.0
2964,59000.0
2965,33800.0
2966,49900.0
2967,42100.0
2968,51000.0
2969,47900.0
2970,54000.0
2971,42100.0
2972,29600.0
2973,35900.0
2974,45000.0
2975,46000.0
2976,69000.0
2977,56000.0
2978,45400.0
2979,57000.0
2980,49900.0
2981,40400.0
2982,54000.0
2983,44000.0
2984,48000.0
2985,45300.0
2986,62000.0
2987,32100.0
2988,40000.0
2989,60000.0
2990,66000.0
2991,75000.0
2992,56000.0
2993,63000.0
2994,53000.0
2995,54000.0
2996,70000.0
2997,164000.0
2998,164000.0
2999,52000.0
3000,102000.0
3001,60000.0
3002,175000.0
3003,226000.0
3004,163000.0
3005,105000.0
3006,226000.0
3007,123000.0
3008,77000.0
3009,94000.0
3010,140000.0
3011,77000.0
3012,127000.0
3013,118000.0
3014,77000.0
3015,226000.0
3016,152000.0
3017,226000.0
3018,92000.0
3019,143000.0
3020,158000.0
3021,100000.0
3022,119000.0
3023,157000.0
3024,152000.0
3025,105000.0
3026,95000.0
3027,226000.0
3028,346000.0
3029,131000.0
3030,112000.0
3031,346000.0
3032,116000.0
3033,95000.0
3034,96000.0
3035,114000.0
3036,73000.0
3037,108000.0
3038,92000.0
3039,164000.0
3040,90000.0
3041,121000.0
3042,112000.0
3043,110000.0
3044,138000.0
3045,164000.0
3046,82000.0
3047,129000.0
3048,130000.0
3049,83000.0
3050,99000.0
3051,136000.0
3052,89000.0
3053,68000.0
3054,128000.0
3055,68000.0
3056,85000.0
3057,52000.0
3058,113000.0
3059,81000.0
3060,98000.0
3061,135000.0
3062,109000.0
3063,109000.0
3064,136000.0
3065,92000.0
3066,97000.0
3067,113000.0
3068,120000.0
3069,77000.0
3070,73000.0
3071,70000.0
3072,102000.0
3073,102967.44503501151
3074,83000.0
3075,80000.0
3076,103000.0
3077,100000.0
3078,52000.0
3079,116000.0
3080,65000.0
3081,89000.0
3082,98000.0
3083,116000.0
3084,111000.0
3085,109000.0
3086,136000.0
3087,89000.0
3088,108000.0
3089,126000.0
3090,109000.0
3091,72000.0
3092,165000.0
3093,98000.0
3094,98000.0
3095,89000.0
3096,93000.0
3097,55000.0
3098,86000.0
3099,151000.0
3100,55000.0
3101,109000.0
3102,120000.0
3103,99000.0
3104,109000.0
3105,200000.0
3106,164000.0
3107,102000.0
3108,92000.0
3109,71000.0
3110,164000.0
3111,84000.0
3112,164000.0
3113,60000.0
3114,90000.0
3115,90000.0
3116,80000.0
3117,136000.0
3118,94000.0
3119,112000.0
3120,109000.0
3121,77000.0
3122,117000.0
3123,101000.0
3124,68000.0
3125,69000.0
3126,55000.0
3127,109000.0
3128,256000.0
3129,116000.0
3130,65000.0
3131,64000.0
3132,98000.0
3133,142000.0
3134,74000.0
3135,105000.0
3136,164000.0
3137,107000.0
3138,136000.0
3139,114000.0
3140,95000.0
3141,80000.0
3142,102000.0
3143,89000.0
3144,52000.0
3145,87000.0
3146,164000.0
3147,97000.0
3148,79000.0
3149,75000.0
3150,71000.0
3151,89000.0
3152,60000.0
3153,135000.0
3154,122000.0
3155,99000.0
3156,98000.0
3157,126000.0
3158,83000.0
3159,99000.0
3160,178000.0
3161,109000.0
3162,226000.0
3163,136000.0
3164,226000.0
3165,102000.0
3166,82000.0
3167,256000.0
3168,98979.78082701843
3169,136000.0
3170,65000.0
3171,139000.0
3172,100000.0
3173,121000.0
3174,113000.0
3175,82000.0
3176,129000.0
3177,142000.0
3178,75000.0
3179,123000.0
3180,162000.0
3181,129000.0
3182,162000.0
3183,83000.0
3184,106000.0
3185,93000.0
3186,65000.0
3187,82000.0
3188,114000.0
3189,124000.0
3190,74000.0
3191,125000.0
3192,92000.0
3193,95000.0
3194,89000.0
3195,91000.0
3196,86000.0
3197,82000.0
3198,130000.0
3199,109000.0
3200,109000.0
3201,134000.0
3202,52000.0
3203,60000.0
3204,164000.0
3205,68000.0
3206,217000.0
3207,99000.0
3208,52000.0
3209,136000.0
3210,125000.0
3211,117000.0
3212,88000.0
3213,97000.0
3214,77000.0
3215,136000.0
3216,133000.0
3217,142000.0
3218,83000.0
3219,130000.0
3220,99000.0
3221,109000.0
3222,135000.0
3223,102000.0
3224,99000.0
3225,102000.0
3226,155000.0
3227,100000.0
3228,123000.0
3229,90000.0
3230,108000.0
3231,90000.0
3232,138000.0
3233,116000.0
3234,102000.0
3235,86000.0
3236,81000.0
3237,77000.0
3238,162000.0
3239,84000.0
3240,162000.0
3241,64000.0
3242,73000.0
3243,85000.0
3244,87000.0
3245,138000.0
3246,88000.0
3247,96000.0
3248,80000.0
3249,107000.0
3250,96000.0
3251,135000.0
3252,140000.0
3253,129000.0
3254,89000.0
3255,80000.0
3256,162000.0
3257,128000.0
3258,80000.0
3259,64000.0
3260,64000.0
3261,84000.0
3262,89000.0
3263,83000.0
3264,112000.0
3265,89000.0
3266,93000.0
3267,117000.0
3268,135000.0
3269,195000.0
3270,105000.0
3271,93000.0
3272,102000.0
3273,83000.0
3274,102000.0
3275,64000.0
3276,87000.0
3277,55000.0
3278,75000.0
3279,89000.0
3280,162000.0
3281,76000.0
3282,140000.0
3283,121000.0
3284,77000.0
3285,92000.0
3286,84000.0
3287,120000.0
3288,138000.0
3289,67000.0
3290,96000.0
3291,109000.0
3292,72000.0
3293,90000.0
3294,115507.35893566813
3295,116014.64243375883
3296,45500.0
3297,51909.244154535234
3298,67000.0
3299,44300.0
3300,75000.0
3301,69000.0
3302,50000.0
3303,100000.0
3304,44900.0
3305,46000.0
3306,50000.0
3307,44300.0
3308,62000.0
3309,62000.0
3310,64000.0
3311,56000.0
3312,49300.0
